,MSA,MSADSCR,NAICS3,NAICS3Desc,MinWage_ATPAmt,BMW_Cases,cmp_assd_cnt,ESTB,MinWage_Cases,case_violtn_cnt,is_violator,ee_atp_cnt,All_ATPAmt,ChildLabor_EmpAff,ee_violtd_cnt,PAYR_N,MinWage_EmpAff,BMW_ATPAmt,BMW_EmpAff,EMPL_N,Other_ATPAmt,Other_Cases,Other_EmpAff,ChildLabor_ATPAmt,ChildLabor_Cases,All_AtpAmt,num_investigations,km_cluster,MW_Vltn_Svrty,BMW_Vltn_Svrty,CL_Vltn_Svrty,OTHER_Vltn_Svrty,OVERALL_Vltn_Svrty
155,32900.0,"Merced, CA Metro Area",311,Food Manufacturing,0.0,0,0.0,35.0,5,5,3,0,0.0,0,3,312557.0,0,0.0,0,6546.0,0.0,0,3,0.0,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0
156,32900.0,"Merced, CA Metro Area",327,Nonmetallic Mineral Product Manufacturing,0.0,0,0.0,6.0,2,6,1,4,23927.3,0,4,4855.0,0,0.0,0,143.0,23927.3,4,4,0.0,0,23927.3,1,0,0.0,0.0,0.0,669.295104895,669.295104895
157,32900.0,"Merced, CA Metro Area",337,Furniture and Related Product Manufacturing,5364.39,0,0.0,4.0,28,28,1,26,16093.17,0,26,0.0,26,0.0,0,0.0,10728.78,0,0,0.0,0,16093.17,1,0,inf,,,,inf
158,32900.0,"Merced, CA Metro Area",445,Food and Beverage Stores,13451.88,0,0.0,107.0,4,4,1,3,40355.64,0,3,34058.0,3,0.0,0,1491.0,26903.76,0,0,0.0,0,40355.64,2,0,27.0661569416,0.0,0.0,0.0,81.1984708249
159,32900.0,"Merced, CA Metro Area",484,Truck Transportation,10155.54,0,0.0,100.0,14,14,2,14,30466.62,0,14,43373.0,14,0.0,0,937.0,20311.08,0,0,0.0,0,30466.62,2,0,151.736990395,0.0,0.0,0.0,455.210971185
160,32900.0,"Merced, CA Metro Area",517,Telecommunications,3808.81,0,0.0,15.0,9,9,2,7,11426.43,0,9,31070.0,7,0.0,0,683.0,7617.62,0,2,0.0,0,11426.43,2,0,39.0361200586,0.0,0.0,22.3063543192,150.567891654
161,32900.0,"Merced, CA Metro Area",541,"Professional, Scientific, and Technical Services",0.0,0,4200.0,141.0,1,38,1,29,12240.0,0,30,28397.0,0,0.0,0,821.0,12240.0,37,30,0.0,0,12240.0,1,0,0.0,0.0,0.0,447.259439708,447.259439708
162,32900.0,"Merced, CA Metro Area",561,Administrative and Support Services,35268.5,0,0.0,111.0,84,84,4,77,105392.88,0,78,27339.0,77,0.0,0,1092.0,70124.38,0,1,0.0,0,105392.88,4,0,2486.88141026,0.0,0.0,64.2164652015,7528.06285714
163,32900.0,"Merced, CA Metro Area",611,Educational Services,0.0,0,95865.0,21.0,1,75,1,0,0.0,17,17,5204.0,0,0.0,0,0.0,95865.0,0,0,95865.0,74,0.0,1,0,,,inf,,
164,32900.0,"Merced, CA Metro Area",621,Ambulatory Health Care Services,5087.0,0,0.0,320.0,4,4,2,3,15261.0,0,5,147379.0,3,0.0,0,3084.0,10174.0,0,2,0.0,0,15261.0,2,0,4.94844357977,0.0,0.0,6.59792477302,24.7422178988
165,32900.0,"Merced, CA Metro Area",623,Nursing and Residential Care Facilities,23925.42,0,0.0,41.0,25,25,7,10,59514.18,0,10,38309.0,10,0.0,0,1458.0,35588.76,0,0,0.0,0,59514.18,8,0,164.097530864,0.0,0.0,0.0,408.190534979
166,32900.0,"Merced, CA Metro Area",624,Social Assistance,952.3,3,0.0,62.0,17,20,5,16,2922.38,0,16,17673.0,13,65.48,3,858.0,1904.6,0,0,0.0,0,2922.38,5,0,14.4287878788,0.228951048951,0.0,0.0,54.4965967366
167,32900.0,"Merced, CA Metro Area",713,"Amusement, Gambling, and Recreation Industries",3168.0,0,0.0,28.0,2,4,1,1,9504.0,1,2,6456.0,1,0.0,0,407.0,6336.0,0,0,0.0,2,9504.0,1,0,7.78378378378,0.0,0.0,0.0,46.7027027027
168,32900.0,"Merced, CA Metro Area",721,Accommodation,0.0,0,0.0,25.0,0,0,0,0,0.0,0,0,4394.0,0,0.0,0,256.0,0.0,0,0,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
169,32900.0,"Merced, CA Metro Area",722,Food Services and Drinking Places,4884.38,0,0.0,281.0,4,4,3,2,14653.14,0,3,60951.0,2,0.0,0,4529.0,9768.76,0,1,0.0,0,14653.14,3,0,2.15693530581,0.0,0.0,2.15693530581,9.70620887613
170,32900.0,"Merced, CA Metro Area",811,Repair and Maintenance,0.0,0,0.0,107.0,2,2,2,0,0.0,0,0,13400.0,0,0.0,0,482.0,0.0,0,0,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
171,33700.0,"Modesto, CA Metro Area",115,Support Activities for Agriculture and Forestry,51172.06,0,23950.0,53.0,65,275,19,192,167578.46,0,195,20805.0,56,0.0,0,722.0,116406.4,210,139,0.0,0,167578.46,21,0,3969.02404432,0.0,0.0,22410.6504155,45260.1103878
172,33700.0,"Modesto, CA Metro Area",236,Construction of Buildings,20701.0,0,0.0,232.0,15,15,3,13,62103.0,0,13,47469.0,13,0.0,0,1230.0,41402.0,0,0,0.0,0,62103.0,6,0,218.791056911,0.0,0.0,0.0,656.373170732
173,33700.0,"Modesto, CA Metro Area",238,Specialty Trade Contractors,74043.99,0,0.0,553.0,184,203,10,192,264023.19,0,200,215412.0,173,0.0,0,4763.0,189979.2,19,27,0.0,0,264023.19,12,0,2689.39959479,0.0,0.0,1076.9343691,11086.4241025
174,33700.0,"Modesto, CA Metro Area",311,Food Manufacturing,0.0,0,0.0,86.0,0,520,3,2,21400.0,0,3,394277.0,0,0.0,0,7569.0,21400.0,520,3,0.0,0,21400.0,4,0,0.0,0.0,0.0,8.48196591359,8.48196591359
175,33700.0,"Modesto, CA Metro Area",312,Beverage and Tobacco Product Manufacturing,0.0,0,0.0,11.0,0,0,2,0,0.0,0,2,253027.0,0,0.0,0,3457.0,0.0,0,2,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
176,33700.0,"Modesto, CA Metro Area",321,Wood Product Manufacturing,0.0,0,0.0,22.0,0,14,1,6,61714.19,0,6,16274.0,0,0.0,0,472.0,61714.19,14,6,0.0,0,61714.19,1,0,0.0,0.0,0.0,784.502415254,784.502415254
177,33700.0,"Modesto, CA Metro Area",322,Paper Manufacturing,0.0,0,0.0,6.0,0,0,1,0,0.0,0,1,41466.0,0,0.0,0,736.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
178,33700.0,"Modesto, CA Metro Area",326,Plastics and Rubber Products Manufacturing,16697.04,0,0.0,15.0,4,4,1,3,50091.12,0,3,31054.0,3,0.0,0,619.0,33394.08,0,0,0.0,0,50091.12,1,0,80.9226494346,0.0,0.0,0.0,242.767948304
179,33700.0,"Modesto, CA Metro Area",331,Primary Metal Manufacturing,4784.25,0,0.0,4.0,15,15,1,15,14352.75,0,15,0.0,15,0.0,0,0.0,9568.5,0,0,0.0,0,14352.75,1,0,inf,,,,inf
180,33700.0,"Modesto, CA Metro Area",333,Machinery Manufacturing,0.0,0,0.0,36.0,1,1,1,0,0.0,0,0,44283.0,0,0.0,0,742.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
181,33700.0,"Modesto, CA Metro Area",423,"Merchant Wholesalers, Durable Goods",1023.75,0,0.0,238.0,2,2,1,1,3071.25,0,1,320138.0,1,0.0,0,2714.0,2047.5,0,0,0.0,0,3071.25,1,0,0.377210759027,0.0,0.0,0.0,1.13163227708
182,33700.0,"Modesto, CA Metro Area",424,"Merchant Wholesalers, Nondurable Goods",0.0,0,1050.0,168.0,0,5,3,0,0.0,0,2,295113.0,0,0.0,0,4729.0,0.0,5,2,0.0,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
183,33700.0,"Modesto, CA Metro Area",441,Motor Vehicle and Parts Dealers,0.0,0,4400.0,173.0,5,5,1,0,0.0,0,4,107851.0,0,0.0,0,2593.0,0.0,0,4,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
184,33700.0,"Modesto, CA Metro Area",442,Furniture and Home Furnishings Stores,0.0,0,0.0,66.0,0,0,0,0,0.0,0,0,13560.0,0,0.0,0,482.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
185,33700.0,"Modesto, CA Metro Area",445,Food and Beverage Stores,15796.8,0,1900.0,253.0,16,18,3,13,41328.0,1,14,101344.0,13,0.0,0,4436.0,23631.2,0,0,1900.0,2,41328.0,4,0,46.2935978359,0.0,0.428313796213,0.0,130.431018936
186,33700.0,"Modesto, CA Metro Area",447,Gasoline Stations,4320.97,0,0.0,126.0,14,14,3,12,8504.16,0,12,16426.0,12,0.0,0,939.0,4183.19,0,0,0.0,0,8504.16,3,0,55.2200638978,0.0,0.0,0.0,108.679361022
187,33700.0,"Modesto, CA Metro Area",484,Truck Transportation,154543.67,0,0.0,181.0,57,57,2,56,463631.01,0,56,86891.0,56,0.0,0,1798.0,309087.34,0,0,0.0,0,463631.01,4,0,4813.37348165,0.0,0.0,0.0,14440.1204449
188,33700.0,"Modesto, CA Metro Area",488,Support Activities for Transportation,0.0,0,0.0,51.0,0,0,1,0,0.0,0,1,27262.0,0,0.0,0,584.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
189,33700.0,"Modesto, CA Metro Area",493,Warehousing and Storage,0.0,0,0.0,24.0,0,0,1,0,0.0,0,1,86754.0,0,0.0,0,1578.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
190,33700.0,"Modesto, CA Metro Area",515,Broadcasting (except Internet),18200.0,0,0.0,16.0,23,23,1,23,54600.0,0,23,2787.0,23,0.0,0,105.0,36400.0,0,0,0.0,0,54600.0,1,0,3986.66666667,0.0,0.0,0.0,11960.0
191,33700.0,"Modesto, CA Metro Area",517,Telecommunications,833.38,0,0.0,45.0,15,15,1,9,2500.14,0,15,42998.0,9,0.0,0,764.0,1666.76,0,6,0.0,0,2500.14,1,0,9.81730366492,0.0,0.0,13.0897382199,49.0865183246
192,33700.0,"Modesto, CA Metro Area",524,Insurance Carriers and Related Activities,0.0,0,0.0,212.0,1,1,1,0,0.0,0,0,62429.0,0,0.0,0,1153.0,0.0,0,0,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
193,33700.0,"Modesto, CA Metro Area",541,"Professional, Scientific, and Technical Services",0.0,0,0.0,652.0,0,0,1,0,0.0,0,1,222583.0,0,0.0,0,5057.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
194,33700.0,"Modesto, CA Metro Area",561,Administrative and Support Services,32959.94,0,0.0,336.0,51,51,3,43,98230.11,0,44,136973.0,43,0.0,0,5766.0,65270.17,0,1,0.0,0,98230.11,6,0,245.799066944,0.0,0.0,11.3198352411,749.588074922
195,33700.0,"Modesto, CA Metro Area",611,Educational Services,0.0,0,841.5,96.0,0,2,1,0,0.0,2,2,56632.0,0,0.0,0,2035.0,841.5,0,0,841.5,2,0.0,2,0,0.0,0.0,0.827027027027,0.0,0.0
196,33700.0,"Modesto, CA Metro Area",621,Ambulatory Health Care Services,0.0,0,0.0,808.0,0,1,2,1,799.86,0,2,622535.0,0,0.0,0,9269.0,799.86,1,2,0.0,0,799.86,4,0,0.0,0.0,0.0,0.172588197217,0.172588197217
197,33700.0,"Modesto, CA Metro Area",622,Hospitals,0.0,0,0.0,7.0,0,0,2,0,0.0,0,2,502740.0,0,0.0,0,7512.0,0.0,0,2,0.0,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
198,33700.0,"Modesto, CA Metro Area",623,Nursing and Residential Care Facilities,103397.7,0,0.0,101.0,145,145,13,121,276840.96,0,121,109987.0,121,0.0,0,4020.0,173443.26,0,0,0.0,0,276840.96,14,0,3112.21932836,0.0,0.0,0.0,8332.77516418
199,33700.0,"Modesto, CA Metro Area",624,Social Assistance,0.0,68,0.0,187.0,0,69,2,68,6376.23,0,68,60155.0,0,6376.23,68,2572.0,0.0,1,0,0.0,0,6376.23,3,0,0.0,168.578398134,0.0,0.0,168.578398134
200,33700.0,"Modesto, CA Metro Area",721,Accommodation,30187.14,0,0.0,44.0,109,110,3,103,90702.22,0,103,17653.0,102,0.0,0,808.0,60515.08,1,1,0.0,0,90702.22,4,0,3810.75282178,0.0,0.0,74.8949009901,11562.2879455
201,33700.0,"Modesto, CA Metro Area",722,Food Services and Drinking Places,14615.32,0,0.0,778.0,34,35,8,29,42199.35,1,35,193458.0,29,0.0,0,13944.0,27584.03,0,5,0.0,1,42199.35,15,0,30.3961761331,0.0,0.0,9.89100329891,105.922063253
202,33700.0,"Modesto, CA Metro Area",811,Repair and Maintenance,1746.75,0,0.0,349.0,1,1,1,1,5240.25,0,1,79408.0,1,0.0,0,2056.0,3493.5,0,0,0.0,0,5240.25,2,0,0.849586575875,0.0,0.0,0.0,2.54875972763
203,33700.0,"Modesto, CA Metro Area",812,Personal and Laundry Services,2963.89,0,0.0,207.0,12,15,2,11,8168.7,0,11,27065.0,10,0.0,0,1276.0,5204.81,3,1,0.0,0,8168.7,2,0,23.2279780564,0.0,0.0,4.07900470219,70.4198275862
204,34900.0,"Napa, CA Metro Area",115,Support Activities for Agriculture and Forestry,0.0,0,3175.0,35.0,0,23,4,0,0.0,0,13,24402.0,0,0.0,0,432.0,0.0,23,13,0.0,0,0.0,5,0,0.0,0.0,0.0,0.0,0.0
205,34900.0,"Napa, CA Metro Area",236,Construction of Buildings,0.0,0,0.0,160.0,0,28,1,21,533353.8,0,21,44109.0,0,0.0,0,755.0,533353.8,28,21,0.0,0,533353.8,1,0,0.0,0.0,0.0,14835.0063576,14835.0063576
206,34900.0,"Napa, CA Metro Area",237,Heavy and Civil Engineering Construction,19.67,0,0.0,35.0,4,63,4,36,185456.89,0,36,21405.0,3,0.0,0,291.0,185437.22,59,33,0.0,0,185456.89,7,0,0.202783505155,0.0,0.0,21028.9630928,22943.1204124
207,34900.0,"Napa, CA Metro Area",238,Specialty Trade Contractors,22557.43,0,0.0,224.0,51,52,4,46,67414.17,0,46,85911.0,46,0.0,0,1678.0,44856.74,1,0,0.0,0,67414.17,6,0,618.380083433,0.0,0.0,0.0,1848.06425507
208,34900.0,"Napa, CA Metro Area",312,Beverage and Tobacco Product Manufacturing,18811.74,0,2475.0,336.0,5,13,2,4,56435.22,2,7,508484.0,4,0.0,0,7333.0,35148.48,4,1,2475.0,4,56435.22,2,0,10.2614155189,0.0,0.675030683213,4.79319241784,53.8724314742
209,34900.0,"Napa, CA Metro Area",327,Nonmetallic Mineral Product Manufacturing,0.0,0,0.0,7.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,,,,,
210,34900.0,"Napa, CA Metro Area",424,"Merchant Wholesalers, Nondurable Goods",5939.23,0,0.0,103.0,6,9,3,5,43540.25,0,5,107796.0,4,0.0,0,1250.0,37601.02,3,1,0.0,0,43540.25,3,0,19.005536,0.0,0.0,30.080816,174.161
211,34900.0,"Napa, CA Metro Area",445,Food and Beverage Stores,11820.0,0,0.0,124.0,8,9,2,5,34477.5,0,5,67783.0,5,0.0,0,2327.0,22657.5,0,0,0.0,1,34477.5,2,0,25.3975075204,0.0,0.0,0.0,74.0814353245
212,34900.0,"Napa, CA Metro Area",448,Clothing and Clothing Accessories Stores,0.0,0,0.0,86.0,0,0,0,0,0.0,0,0,12290.0,0,0.0,0,761.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
213,34900.0,"Napa, CA Metro Area",485,Transit and Ground Passenger Transportation,0.0,0,0.0,17.0,0,0,0,0,0.0,0,0,10735.0,0,0.0,0,310.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
214,34900.0,"Napa, CA Metro Area",492,Couriers and Messengers,0.0,0,0.0,4.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,,,,,
215,34900.0,"Napa, CA Metro Area",541,"Professional, Scientific, and Technical Services",0.0,0,0.0,395.0,0,0,0,0,0.0,0,0,104243.0,0,0.0,0,1760.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
216,34900.0,"Napa, CA Metro Area",561,Administrative and Support Services,2812.5,0,0.0,192.0,5,92,5,53,67165.58,0,54,94013.0,1,0.0,0,3457.0,64353.08,87,53,0.0,0,67165.58,5,0,0.813566676309,0.0,0.0,986.610714492,1049.15861151
217,34900.0,"Napa, CA Metro Area",623,Nursing and Residential Care Facilities,175501.22,0,1000.0,45.0,111,115,10,88,445672.46,0,88,36010.0,86,0.0,0,1240.0,270171.24,4,2,0.0,0,445672.46,10,0,12171.8588065,0.0,0.0,435.760064516,31628.368129
218,34900.0,"Napa, CA Metro Area",624,Social Assistance,0.0,34,0.0,92.0,0,34,2,34,7.14,0,34,39340.0,0,7.14,34,1897.0,0.0,0,0,0.0,0,7.14,2,0,0.0,0.127970479705,0.0,0.0,0.127970479705
219,34900.0,"Napa, CA Metro Area",721,Accommodation,0.0,0,0.0,96.0,0,0,0,0,0.0,0,0,114039.0,0,0.0,0,3854.0,0.0,0,0,0.0,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0
220,34900.0,"Napa, CA Metro Area",722,Food Services and Drinking Places,6592.03,0,0.0,289.0,9,9,3,6,19776.09,0,6,145979.0,6,0.0,0,6070.0,13184.06,0,0,0.0,0,19776.09,6,0,6.51600988468,0.0,0.0,0.0,19.548029654
221,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",115,Support Activities for Agriculture and Forestry,13943.61,0,25675.0,68.0,97,276,23,126,52400.68,0,128,24559.0,87,0.0,0,551.0,38457.07,179,41,0.0,0,52400.68,34,0,2201.62263158,0.0,0.0,2861.59686025,12172.9347368
222,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",212,Mining (except Oil and Gas),47276.29,0,0.0,9.0,17,17,2,10,83615.34,0,10,6099.0,10,0.0,0,120.0,36339.05,0,0,0.0,0,83615.34,2,0,3939.69083333,0.0,0.0,0.0,6967.945
223,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",236,Construction of Buildings,290063.03,0,43770.22,562.0,423,443,8,417,886534.91,0,418,116197.0,410,0.0,0,2528.0,596471.88,20,8,0.0,0,886534.91,9,0,47043.4502769,0.0,0.0,1887.56924051,146586.864074
